,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
17352,21,3,132879.0,11,9.0,2,2,0,4,1,0.0,1902.0,40.0,38,>50K
17353,20,3,215310.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,>50K
17354,31,6,55863.0,10,16.0,2,9,5,4,0,0.0,1902.0,46.0,38,>50K
17355,0,3,220384.0,1,7.0,4,0,3,4,1,0.0,0.0,15.0,38,<=50K
17356,2,5,36012.0,15,10.0,4,2,3,4,1,0.0,0.0,20.0,38,<=50K
17357,10,3,137645.0,9,13.0,4,11,1,2,0,0.0,1590.0,40.0,38,<=50K
17358,5,3,191342.0,9,13.0,4,11,3,1,1,0.0,0.0,50.0,35,<=50K
17359,32,3,31339.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
17360,26,6,227910.0,8,11.0,2,9,5,4,0,0.0,0.0,40.0,38,>50K
17361,26,3,173728.0,9,13.0,5,9,4,4,0,0.0,0.0,40.0,38,<=50K
17362,2,1,167816.0,11,9.0,0,3,1,4,0,0.0,0.0,35.0,38,<=50K
17363,41,5,81642.0,11,9.0,2,4,0,4,1,0.0,0.0,60.0,38,<=50K
17364,24,1,195258.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,>50K
17365,14,3,232475.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,<=50K
17366,13,3,241259.0,8,11.0,2,13,0,4,1,0.0,0.0,40.0,38,<=50K
17367,15,3,118161.0,11,9.0,2,10,0,4,1,0.0,0.0,40.0,38,<=50K
17368,12,3,201954.0,9,13.0,4,3,1,4,1,0.0,0.0,35.0,38,<=50K
17369,25,3,150533.0,15,10.0,2,3,0,4,1,7298.0,0.0,52.0,38,>50K
17370,21,3,412296.0,11,9.0,0,2,3,4,1,0.0,0.0,28.0,38,<=50K
17371,24,0,133060.0,7,12.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
17372,27,5,120539.0,9,13.0,4,11,1,4,1,0.0,0.0,50.0,38,>50K
17373,14,3,196025.0,10,16.0,3,9,1,1,1,0.0,0.0,60.0,2,<=50K
17374,17,3,107793.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,<=50K
17375,4,3,163870.0,15,10.0,4,0,3,4,1,0.0,0.0,40.0,38,<=50K
17376,5,5,361280.0,9,13.0,4,9,3,1,1,0.0,0.0,20.0,18,<=50K
17377,45,3,92178.0,0,6.0,2,6,0,4,1,0.0,0.0,40.0,38,<=50K
17378,2,3,80710.0,11,9.0,4,9,3,4,0,0.0,0.0,40.0,38,<=50K
17379,12,4,260729.0,11,9.0,2,11,5,4,0,0.0,1977.0,25.0,38,>50K
17380,26,3,182254.0,15,10.0,0,9,4,4,0,0.0,0.0,40.0,38,<=50K
17381,51,3,140282.0,5,4.0,2,9,0,4,1,0.0,0.0,8.0,38,<=50K
17382,28,4,149865.0,9,13.0,2,6,0,4,1,0.0,0.0,60.0,38,>50K
17383,22,4,218184.0,6,5.0,2,3,0,4,1,0.0,1651.0,40.0,25,<=50K
17384,24,3,118619.0,9,13.0,2,3,0,2,1,0.0,0.0,50.0,38,<=50K
17385,17,5,196791.0,7,12.0,2,9,5,4,0,0.0,0.0,25.0,38,>50K
17386,17,1,167999.0,11,9.0,0,0,4,4,0,0.0,0.0,33.0,38,<=50K
17387,14,3,51259.0,9,13.0,4,9,1,4,1,0.0,0.0,47.0,38,<=50K
17388,12,3,131088.0,11,9.0,4,5,3,4,1,0.0,0.0,25.0,38,<=50K
17389,24,3,118212.0,9,13.0,2,2,0,4,1,3103.0,0.0,40.0,38,>50K
17390,24,3,293791.0,8,11.0,2,13,0,4,1,0.0,0.0,55.0,38,<=50K
17391,18,4,289430.0,12,14.0,2,11,0,4,1,0.0,0.0,45.0,25,>50K
17392,16,3,35378.0,9,13.0,2,11,5,4,0,0.0,0.0,45.0,38,>50K
17393,20,6,60227.0,9,13.0,4,0,1,4,1,0.0,0.0,38.0,38,<=50K
17394,52,3,168139.0,11,9.0,2,11,5,4,0,0.0,0.0,40.0,38,<=50K
17395,17,3,290763.0,11,9.0,0,5,3,4,0,0.0,0.0,40.0,38,<=50K
17396,43,4,226355.0,8,11.0,2,6,0,4,1,0.0,2415.0,70.0,38,>50K
17397,19,3,51100.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
17398,24,3,227644.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,<=50K
17399,41,1,205267.0,9,13.0,2,9,5,4,0,0.0,0.0,40.0,38,>50K
17400,36,3,288020.0,9,13.0,2,9,0,1,1,0.0,0.0,40.0,23,<=50K
17401,12,3,140863.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,<=50K
17402,28,0,170915.0,11,9.0,0,12,1,4,0,4865.0,0.0,40.0,38,<=50K
17403,17,6,50178.0,15,10.0,2,3,0,4,1,0.0,0.0,38.0,38,<=50K
17404,19,3,112497.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,38,<=50K
17405,31,3,95244.0,15,10.0,0,7,4,2,0,0.0,0.0,35.0,38,<=50K
17406,3,3,117606.0,8,11.0,4,0,3,4,0,0.0,0.0,40.0,38,<=50K
17407,18,3,89508.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,>50K
17408,46,0,124244.0,11,9.0,6,5,1,2,1,0.0,0.0,40.0,38,<=50K
17409,24,5,154374.0,15,10.0,0,7,4,4,1,0.0,0.0,45.0,38,<=50K
17410,11,3,294936.0,9,13.0,2,9,0,4,1,0.0,0.0,45.0,38,<=50K
17411,13,3,347132.0,15,10.0,4,6,1,2,0,0.0,0.0,40.0,38,<=50K
17412,17,3,181934.0,11,9.0,0,9,1,4,0,0.0,0.0,40.0,38,<=50K
17413,14,3,316672.0,11,9.0,4,7,4,4,0,0.0,0.0,40.0,25,<=50K
17414,20,3,189382.0,8,11.0,4,0,3,4,0,0.0,0.0,38.0,38,<=50K
17415,25,3,184018.0,15,10.0,0,9,4,4,1,0.0,0.0,40.0,38,<=50K
17416,14,3,184307.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,22,>50K
17417,29,5,246212.0,12,14.0,2,3,0,4,1,0.0,0.0,45.0,38,>50K
17418,18,0,250504.0,11,9.0,2,0,0,2,1,0.0,0.0,60.0,38,>50K
17419,10,3,138705.0,11,9.0,2,2,0,4,1,0.0,0.0,53.0,38,<=50K
17420,24,3,328447.0,3,2.0,2,2,0,4,1,0.0,0.0,35.0,25,<=50K
17421,2,3,194608.0,15,10.0,4,7,3,4,0,0.0,0.0,20.0,38,<=50K
17422,3,3,230891.0,15,10.0,4,11,1,4,1,0.0,0.0,45.0,38,<=50K
17423,42,0,212448.0,11,9.0,6,11,4,4,0,0.0,0.0,40.0,10,<=50K
17424,23,3,214010.0,9,13.0,4,7,1,4,1,0.0,0.0,37.0,38,<=50K
17425,39,5,200235.0,15,10.0,2,11,0,4,1,0.0,0.0,60.0,38,<=50K
17426,16,3,354573.0,12,14.0,2,9,0,4,1,15024.0,0.0,44.0,38,>50K
17427,13,4,205733.0,15,10.0,4,3,1,4,0,0.0,0.0,60.0,38,<=50K
17428,29,3,185041.0,11,9.0,2,6,0,4,1,0.0,0.0,50.0,38,<=50K
17429,44,4,84409.0,11,9.0,2,3,0,4,1,0.0,0.0,35.0,38,>50K
17430,33,4,293196.0,11,9.0,2,3,0,4,1,7298.0,0.0,40.0,38,>50K
17431,8,3,241626.0,11,9.0,4,7,3,4,1,0.0,0.0,30.0,38,<=50K
17432,23,3,520586.0,15,10.0,0,0,4,4,0,0.0,0.0,39.0,38,<=50K
17433,7,3,35633.0,15,10.0,4,9,1,4,1,0.0,0.0,40.0,38,<=50K
17434,34,3,302847.0,11,9.0,2,2,0,4,1,0.0,0.0,54.0,38,<=50K
17435,26,6,165309.0,11,9.0,2,10,0,4,1,0.0,0.0,40.0,38,<=50K
17436,17,3,117529.0,15,10.0,2,4,0,4,1,0.0,0.0,54.0,25,<=50K
17437,29,3,106092.0,11,9.0,2,3,0,4,1,0.0,0.0,45.0,38,>50K
17438,11,6,445824.0,12,14.0,2,9,5,4,0,0.0,0.0,50.0,38,>50K
17439,9,3,227332.0,9,13.0,4,13,4,1,1,0.0,0.0,40.0,38,<=50K
17440,3,3,275691.0,11,9.0,4,5,3,4,1,0.0,0.0,28.0,38,<=50K
17441,27,3,193459.0,8,11.0,2,2,0,4,1,3411.0,0.0,40.0,38,<=50K
17442,34,3,284329.0,11,9.0,6,13,4,4,1,0.0,0.0,40.0,38,<=50K
17443,16,3,114691.0,9,13.0,2,11,0,4,1,0.0,0.0,60.0,38,>50K
17444,37,3,96062.0,7,12.0,2,12,0,4,1,0.0,0.0,40.0,38,>50K
17445,33,3,133963.0,9,13.0,2,9,5,4,0,0.0,1977.0,40.0,38,>50K
17446,16,3,178506.0,11,9.0,0,0,1,2,0,0.0,0.0,40.0,38,<=50K
17447,48,3,350498.0,9,13.0,2,0,0,4,1,10605.0,0.0,20.0,38,>50K
17448,5,3,131573.0,15,10.0,4,9,3,4,0,0.0,0.0,8.0,38,<=50K
17449,71,5,206291.0,14,15.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
17450,23,3,182302.0,11,9.0,0,13,1,4,1,0.0,0.0,40.0,38,<=50K
17451,34,3,241346.0,11,9.0,0,0,1,4,0,0.0,0.0,43.0,38,<=50K
17452,33,3,157043.0,1,7.0,0,7,1,2,0,0.0,0.0,40.0,38,<=50K
17453,8,3,404616.0,12,14.0,2,4,1,4,1,0.0,0.0,99.0,38,>50K
17454,3,3,411862.0,8,11.0,4,7,1,4,1,0.0,0.0,30.0,38,<=50K
17455,30,3,183013.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,38,<=50K
17456,41,3,169982.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
17457,5,3,188544.0,8,11.0,4,0,3,4,0,0.0,0.0,30.0,38,<=50K
17458,33,6,356619.0,11,9.0,2,9,0,4,1,0.0,0.0,48.0,38,>50K
17459,30,3,45857.0,11,9.0,4,0,4,4,0,0.0,0.0,40.0,38,<=50K
17460,7,1,289886.0,1,7.0,4,7,1,1,1,0.0,0.0,45.0,38,<=50K
17461,33,3,146015.0,11,9.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
17462,23,3,216237.0,9,13.0,0,3,1,4,0,0.0,0.0,45.0,38,>50K
17463,19,3,416745.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
17464,15,3,202952.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,<=50K
17465,27,3,167725.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
17466,34,3,165637.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
17467,42,0,43280.0,15,10.0,4,3,3,2,0,0.0,0.0,40.0,38,<=50K
17468,48,3,118779.0,11,9.0,2,2,0,4,1,0.0,0.0,30.0,38,<=50K
17469,7,6,191269.0,9,13.0,4,0,1,4,0,0.0,0.0,65.0,38,<=50K
17470,10,1,247507.0,9,13.0,4,9,3,4,1,0.0,0.0,35.0,38,<=50K
17471,34,3,239155.0,8,11.0,0,7,1,4,1,0.0,0.0,40.0,38,<=50K
17472,31,3,182862.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
17473,22,3,33886.0,11,9.0,2,13,0,4,1,0.0,0.0,60.0,38,<=50K
17474,11,3,444304.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,38,<=50K
17475,2,3,187161.0,15,10.0,4,7,3,4,0,0.0,0.0,25.0,38,<=50K
17476,32,1,116892.0,9,13.0,0,9,1,2,0,0.0,0.0,40.0,38,<=50K
17477,34,1,176813.0,7,12.0,2,9,0,4,1,0.0,0.0,60.0,38,<=50K
17478,42,3,151616.0,12,14.0,2,9,0,4,1,0.0,0.0,55.0,38,<=50K
17479,1,3,240747.0,11,9.0,4,6,3,4,0,0.0,0.0,40.0,5,<=50K
17480,33,3,75472.0,11,9.0,2,2,0,4,1,4386.0,0.0,40.0,38,<=50K
17481,28,0,320818.0,11,9.0,2,0,0,2,1,0.0,0.0,80.0,38,>50K
17482,13,1,235271.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,>50K
17483,20,3,166497.0,9,13.0,0,2,1,4,1,0.0,0.0,35.0,38,<=50K
17484,27,3,344060.0,9,13.0,4,7,1,4,1,0.0,0.0,40.0,38,>50K
17485,16,3,221196.0,15,10.0,2,2,0,2,1,0.0,0.0,40.0,38,<=50K
17486,44,4,113544.0,12,14.0,2,11,0,4,1,0.0,0.0,40.0,38,>50K
17487,44,1,321117.0,11,9.0,2,10,0,4,1,0.0,0.0,40.0,38,<=50K
17488,21,3,79619.0,9,13.0,2,11,0,4,1,0.0,0.0,42.0,38,>50K
17489,5,3,42004.0,15,10.0,4,9,3,4,1,0.0,0.0,30.0,38,<=50K
17490,19,3,135289.0,11,9.0,2,6,0,4,1,0.0,0.0,45.0,38,<=50K
17491,27,4,320984.0,15,10.0,2,11,0,4,1,5178.0,0.0,60.0,38,>50K
17492,20,3,203070.0,15,10.0,5,0,3,4,1,0.0,0.0,62.0,38,<=50K
17493,14,3,32406.0,15,10.0,0,2,4,4,0,0.0,0.0,20.0,38,<=50K
17494,37,3,99185.0,10,16.0,2,9,0,4,1,15024.0,0.0,45.0,38,>50K
17495,3,3,205839.0,15,10.0,4,7,3,4,1,0.0,0.0,16.0,38,<=50K
17496,46,3,150389.0,9,13.0,6,9,1,4,0,0.0,0.0,40.0,38,>50K
17497,31,5,243631.0,15,10.0,2,2,0,0,1,7688.0,0.0,40.0,38,>50K
17498,16,3,163003.0,11,9.0,0,9,1,1,0,0.0,0.0,41.0,2,<=50K
17499,14,3,231263.0,9,13.0,0,3,1,4,1,4650.0,0.0,45.0,38,<=50K
17500,21,3,200818.0,14,15.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
17501,28,5,247379.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
17502,31,3,349151.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
17503,36,3,22154.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
17504,38,3,176317.0,11,9.0,6,0,3,4,0,0.0,0.0,40.0,38,<=50K
17505,21,3,22245.0,12,14.0,2,13,0,4,1,0.0,0.0,72.0,38,>50K
17506,12,3,236436.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,<=50K
17507,19,3,354078.0,9,13.0,2,9,0,4,1,0.0,0.0,60.0,38,>50K
17508,25,5,166813.0,15,10.0,2,4,0,4,1,0.0,0.0,60.0,38,<=50K
17509,33,3,358740.0,11,9.0,0,0,4,4,0,0.0,0.0,40.0,8,<=50K
17510,58,5,208426.0,14,15.0,2,9,0,4,1,0.0,0.0,35.0,38,<=50K
17511,29,3,265266.0,9,13.0,2,9,0,4,1,0.0,1902.0,40.0,38,>50K
17512,35,0,31838.0,11,9.0,0,0,4,4,0,0.0,0.0,40.0,38,<=50K
17513,10,3,175034.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,38,<=50K
17514,26,3,413297.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,<=50K
17515,14,3,106347.0,1,7.0,5,7,1,2,0,0.0,0.0,42.0,38,<=50K
17516,6,3,174754.0,15,10.0,4,11,1,4,0,0.0,0.0,30.0,38,<=50K
17517,17,3,441454.0,11,9.0,4,11,1,4,0,0.0,0.0,24.0,38,<=50K
17518,24,5,209344.0,11,9.0,2,11,2,4,0,0.0,0.0,40.0,4,<=50K
17519,14,3,185732.0,11,9.0,4,7,3,4,0,0.0,0.0,30.0,38,<=50K
17520,25,3,65372.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,38,<=50K
17521,18,3,33975.0,12,14.0,4,9,1,4,1,0.0,0.0,45.0,38,>50K
17522,38,3,326297.0,11,9.0,5,0,1,4,0,0.0,0.0,25.0,38,<=50K
17523,19,6,194630.0,11,9.0,6,3,1,4,0,0.0,0.0,40.0,38,<=50K
17524,48,5,167414.0,11,9.0,2,3,0,4,1,0.0,0.0,59.0,38,>50K
17525,21,1,165799.0,15,10.0,4,7,1,4,1,0.0,0.0,12.0,38,<=50K
17526,45,3,192866.0,15,10.0,6,7,1,4,0,0.0,0.0,20.0,38,<=50K
17527,37,4,166459.0,14,15.0,2,9,0,4,1,99999.0,0.0,60.0,38,>50K
17528,32,3,148995.0,11,9.0,0,0,1,4,1,0.0,0.0,40.0,38,<=50K
17529,17,3,190040.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,<=50K
17530,15,3,209432.0,11,9.0,4,5,3,4,0,0.0,0.0,40.0,38,<=50K
17531,34,4,229465.0,12,14.0,2,3,0,4,1,15024.0,0.0,50.0,38,>50K
17532,31,5,397466.0,15,10.0,2,3,0,4,1,0.0,0.0,60.0,38,<=50K
17533,13,3,283767.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,<=50K
17534,35,0,202452.0,11,9.0,0,0,1,4,0,0.0,0.0,43.0,38,<=50K
17535,11,5,218555.0,15,10.0,4,13,1,4,1,0.0,1762.0,40.0,38,<=50K
17536,12,3,128604.0,11,9.0,2,2,0,1,1,0.0,0.0,40.0,38,<=50K
17537,21,3,65466.0,9,13.0,4,0,1,4,0,0.0,0.0,50.0,38,<=50K
17538,40,3,141326.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,38,>50K
17539,26,0,369468.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
17540,20,6,136137.0,15,10.0,5,0,1,4,1,0.0,0.0,40.0,38,<=50K
17541,13,3,236770.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
17542,36,3,89534.0,11,9.0,2,13,0,4,1,0.0,0.0,48.0,38,>50K
17543,52,3,195779.0,8,11.0,6,9,1,4,0,0.0,0.0,1.0,38,<=50K
17544,56,3,29778.0,11,9.0,6,7,1,4,0,0.0,0.0,37.0,38,<=50K
17545,5,4,153516.0,15,10.0,4,2,3,4,1,0.0,0.0,35.0,38,<=50K
17546,14,3,163594.0,11,9.0,4,11,1,4,0,0.0,0.0,45.0,38,<=50K
17547,21,3,189623.0,9,13.0,2,9,0,4,1,0.0,1887.0,40.0,38,>50K
17548,33,5,343748.0,15,10.0,2,2,0,4,1,0.0,0.0,35.0,38,<=50K
17549,20,3,387430.0,15,10.0,2,0,0,4,1,0.0,0.0,37.0,38,<=50K
17550,27,1,409505.0,9,13.0,0,10,1,4,1,0.0,0.0,40.0,38,<=50K
17551,30,3,200734.0,9,13.0,4,3,4,2,0,0.0,0.0,45.0,38,<=50K
17552,10,3,115831.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,38,<=50K
17553,11,3,150296.0,7,12.0,4,7,1,4,0,0.0,0.0,80.0,38,<=50K
17554,8,3,323545.0,11,9.0,4,12,1,2,0,0.0,0.0,40.0,38,<=50K
17555,3,3,232577.0,15,10.0,4,7,4,4,0,0.0,0.0,40.0,38,<=50K
17556,34,1,152754.0,9,13.0,2,0,0,4,1,0.0,0.0,40.0,38,>50K
17557,29,3,129007.0,9,13.0,2,11,0,4,1,0.0,1977.0,40.0,38,>50K
17558,50,3,171584.0,9,13.0,2,10,0,4,1,6514.0,0.0,7.0,38,>50K
17559,30,3,386136.0,11,9.0,2,13,0,4,1,0.0,0.0,35.0,38,<=50K
17560,25,3,342865.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,<=50K
17561,35,3,186785.0,11,9.0,4,11,1,4,1,0.0,1876.0,50.0,38,<=50K
17562,25,0,158926.0,7,12.0,0,9,4,1,0,0.0,0.0,40.0,29,>50K
17563,48,3,36039.0,11,9.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
17564,4,3,164019.0,15,10.0,4,4,3,2,1,0.0,0.0,10.0,38,<=50K
17565,33,3,88926.0,11,9.0,2,0,5,4,0,5178.0,0.0,40.0,38,>50K
17566,29,3,188861.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,38,<=50K
17567,30,5,370119.0,9,13.0,2,11,0,4,1,15024.0,0.0,50.0,38,>50K
17568,40,3,182062.0,0,6.0,2,7,0,4,1,0.0,0.0,40.0,38,<=50K
17569,20,3,37238.0,9,13.0,4,3,1,4,1,0.0,0.0,45.0,38,<=50K
17570,33,3,421132.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
17571,41,3,178660.0,2,8.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
17572,46,5,795830.0,3,2.0,6,7,4,4,0,0.0,0.0,30.0,7,<=50K
17573,22,3,278403.0,11,9.0,2,13,0,4,1,0.0,0.0,65.0,38,<=50K
17574,29,3,279661.0,12,14.0,2,9,0,2,1,0.0,0.0,35.0,38,<=50K
17575,19,3,113397.0,11,9.0,2,5,0,4,1,0.0,0.0,40.0,38,<=50K
17576,9,3,280093.0,4,3.0,2,2,0,4,1,0.0,1628.0,50.0,38,<=50K
17577,4,3,236696.0,15,10.0,4,7,1,4,1,0.0,0.0,57.0,38,<=50K
17578,24,3,265266.0,7,12.0,2,12,0,4,1,0.0,0.0,40.0,38,<=50K
17579,27,1,34935.0,15,10.0,4,7,3,2,1,0.0,0.0,40.0,38,<=50K
17580,5,3,58222.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
17581,12,0,301010.0,15,10.0,4,1,1,2,1,0.0,0.0,60.0,38,<=50K
17582,12,3,419721.0,11,9.0,4,7,4,2,0,0.0,0.0,40.0,23,<=50K
17583,41,4,186791.0,15,10.0,2,13,5,4,0,0.0,0.0,40.0,38,>50K
17584,19,5,180686.0,14,15.0,2,9,0,4,1,0.0,0.0,50.0,38,<=50K
17585,13,3,209103.0,8,11.0,2,3,0,4,1,0.0,0.0,48.0,38,<=50K
17586,20,3,32668.0,9,13.0,2,6,0,4,1,0.0,0.0,43.0,38,>50K
17587,12,3,256956.0,8,11.0,4,6,1,4,1,0.0,0.0,40.0,38,<=50K
17588,9,3,202203.0,4,3.0,4,0,3,4,0,0.0,0.0,40.0,25,<=50K
17589,26,3,85995.0,11,9.0,2,11,0,4,1,0.0,0.0,45.0,38,<=50K
17590,32,3,125421.0,11,9.0,2,2,5,4,0,0.0,0.0,40.0,38,>50K
17591,28,0,283037.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
17592,11,3,192932.0,9,13.0,4,9,1,4,0,0.0,0.0,40.0,38,<=50K
17593,3,3,244689.0,15,10.0,4,9,1,4,0,0.0,0.0,25.0,38,<=50K
17594,34,3,179646.0,11,9.0,0,0,4,4,0,0.0,0.0,40.0,38,<=50K
17595,15,3,509350.0,15,10.0,2,5,0,4,1,0.0,0.0,50.0,1,>50K
17596,7,3,96279.0,11,9.0,4,6,3,4,0,0.0,0.0,40.0,38,<=50K
17597,18,3,119098.0,10,16.0,2,9,0,4,1,7298.0,0.0,40.0,38,>50K
17598,18,3,327120.0,7,12.0,4,9,1,4,1,0.0,0.0,55.0,38,<=50K
17599,24,6,144928.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
17600,31,3,55237.0,9,13.0,2,2,0,4,1,0.0,0.0,45.0,38,>50K
17601,44,1,101265.0,11,9.0,6,0,4,4,0,1471.0,0.0,35.0,38,<=50K
17602,3,3,114874.0,15,10.0,4,0,3,4,1,0.0,0.0,30.0,38,<=50K
17603,10,3,190525.0,11,9.0,4,11,1,4,1,0.0,0.0,50.0,38,>50K
17604,38,3,121912.0,15,10.0,2,13,0,4,1,0.0,0.0,24.0,38,>50K
17605,22,3,83893.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,>50K
17606,0,3,138507.0,0,6.0,4,9,3,4,1,0.0,0.0,20.0,38,<=50K
17607,30,3,256522.0,11,9.0,2,5,0,4,1,0.0,0.0,40.0,38,<=50K
17608,35,3,168381.0,11,9.0,6,7,4,1,0,0.0,0.0,40.0,18,>50K
17609,7,3,293579.0,11,9.0,4,11,3,2,0,0.0,0.0,20.0,38,<=50K
17610,12,3,285290.0,1,7.0,4,7,4,2,0,0.0,0.0,40.0,38,<=50K
17611,8,3,188488.0,11,9.0,4,6,2,4,1,0.0,0.0,40.0,38,<=50K
17612,3,3,324469.0,15,10.0,4,6,1,4,0,0.0,0.0,40.0,38,<=50K
17613,6,3,275244.0,11,9.0,4,6,1,2,1,0.0,0.0,35.0,38,<=50K
17614,40,3,265099.0,14,15.0,2,9,0,4,1,0.0,0.0,60.0,38,<=50K
17615,34,3,146767.0,8,11.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
17616,16,3,40681.0,15,10.0,4,9,1,4,0,3674.0,0.0,16.0,38,<=50K
17617,22,3,174938.0,9,13.0,4,9,1,4,1,0.0,0.0,40.0,38,<=50K
17618,23,3,240124.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
17619,54,3,269708.0,9,13.0,0,12,3,4,0,2329.0,0.0,16.0,38,<=50K
17620,21,6,34180.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
17621,11,6,225904.0,14,15.0,4,9,4,4,1,0.0,0.0,40.0,38,<=50K
17622,40,3,89392.0,12,14.0,3,9,1,4,0,0.0,0.0,40.0,38,<=50K
17623,30,3,46857.0,15,10.0,0,0,1,4,1,0.0,0.0,40.0,38,<=50K
17624,42,6,105363.0,11,9.0,4,0,3,4,1,0.0,0.0,40.0,38,<=50K
17625,9,3,195105.0,11,9.0,4,11,1,3,1,0.0,0.0,40.0,38,<=50K
17626,18,3,184117.0,9,13.0,4,0,3,4,0,0.0,0.0,40.0,38,<=50K
17627,44,4,134768.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,10,>50K
17628,0,3,145886.0,1,7.0,4,9,3,4,0,0.0,0.0,30.0,38,<=50K
17629,19,3,153078.0,9,13.0,2,3,0,1,1,0.0,0.0,60.0,38,>50K
17630,45,3,225652.0,5,4.0,2,9,0,4,1,3411.0,0.0,50.0,38,<=50K
17631,17,3,467108.0,15,10.0,4,9,1,4,1,0.0,0.0,50.0,38,>50K
17632,15,4,199765.0,9,13.0,2,2,0,4,1,7688.0,0.0,50.0,38,>50K
17633,25,3,173938.0,11,9.0,5,11,3,4,0,0.0,0.0,40.0,38,<=50K
17634,22,3,191161.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
17635,41,3,132606.0,4,3.0,0,6,1,2,1,0.0,0.0,40.0,38,<=50K
17636,44,5,30073.0,11,9.0,2,4,0,4,1,0.0,1848.0,60.0,38,>50K
17637,23,3,155190.0,0,6.0,4,2,2,2,1,0.0,0.0,55.0,38,<=50K
17638,14,3,42900.0,9,13.0,4,12,1,4,1,0.0,0.0,37.0,38,<=50K
17639,19,3,191161.0,11,9.0,4,11,1,4,1,0.0,0.0,50.0,38,<=50K
17640,6,3,181820.0,15,10.0,4,6,3,4,1,0.0,0.0,40.0,38,<=50K
17641,16,3,105974.0,11,9.0,4,2,1,4,1,0.0,0.0,41.0,38,<=50K
17642,35,3,146378.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
17643,5,3,103440.0,11,9.0,4,7,1,4,0,0.0,0.0,24.0,38,<=50K
17644,34,3,203435.0,15,10.0,0,11,4,4,0,0.0,0.0,40.0,21,<=50K
17645,14,0,168312.0,8,11.0,4,3,1,4,0,0.0,0.0,40.0,38,<=50K
17646,32,4,257764.0,11,9.0,0,3,4,4,0,0.0,0.0,40.0,38,<=50K
17647,32,3,171301.0,11,9.0,2,6,5,2,0,0.0,0.0,40.0,38,<=50K
17648,36,0,225339.0,15,10.0,6,0,1,2,0,0.0,0.0,40.0,38,<=50K
